case,cores,graph_sha256,baseline_plan_file_sha256,final_plan_file_sha256,final_source,plan_changed,baseline_legal,final_legal,g1_no_l2_official_calls,g1_l2_official_calls,g2_official_calls,g2_candidate_cache_hits,final_no_l2_source,best_observed_one_core_no_l2_makespan,best_observed_one_core_source_requested_cores,best_observed_one_core_candidate,best_observed_one_core_plan_file_sha256,best_observed_one_core_result_file_sha256,baseline_no_l2_makespan,baseline_no_l2_added_copy_bytes,baseline_no_l2_scheduled_copy_bytes,baseline_no_l2_spill_added_copy_bytes,baseline_no_l2_partition_added_copy_bytes,baseline_no_l2_cross_task_traffic_bytes,baseline_no_l2_cross_core_transfer_count,baseline_no_l2_copy_in_hits,baseline_no_l2_copy_in_misses,baseline_no_l2_cache_hit_bytes,baseline_no_l2_cache_miss_bytes,baseline_no_l2_cache_hit_rate_bytes,baseline_l2_makespan,baseline_l2_added_copy_bytes,baseline_l2_scheduled_copy_bytes,baseline_l2_spill_added_copy_bytes,baseline_l2_partition_added_copy_bytes,baseline_l2_cross_task_traffic_bytes,baseline_l2_cross_core_transfer_count,baseline_l2_copy_in_hits,baseline_l2_copy_in_misses,baseline_l2_cache_hit_bytes,baseline_l2_cache_miss_bytes,baseline_l2_cache_hit_rate_bytes,final_no_l2_makespan,final_no_l2_added_copy_bytes,final_no_l2_scheduled_copy_bytes,final_no_l2_spill_added_copy_bytes,final_no_l2_partition_added_copy_bytes,final_no_l2_cross_task_traffic_bytes,final_no_l2_cross_core_transfer_count,final_no_l2_copy_in_hits,final_no_l2_copy_in_misses,final_no_l2_cache_hit_bytes,final_no_l2_cache_miss_bytes,final_no_l2_cache_hit_rate_bytes,final_l2_makespan,final_l2_added_copy_bytes,final_l2_scheduled_copy_bytes,final_l2_spill_added_copy_bytes,final_l2_partition_added_copy_bytes,final_l2_cross_task_traffic_bytes,final_l2_cross_core_transfer_count,final_l2_copy_in_hits,final_l2_copy_in_misses,final_l2_cache_hit_bytes,final_l2_cache_miss_bytes,final_l2_cache_hit_rate_bytes,hardware_speedup_baseline_mean_of_ratios_member,hardware_speedup_final_mean_of_ratios_member,l2_plan_tuning_speedup_mean_of_ratios_member,no_l2_plan_tuning_speedup_mean_of_ratios_member,hardware_plan_interaction_cycles,baseline_no_l2_parallel_speedup_vs_same_case_k1,baseline_l2_parallel_speedup_vs_same_case_k1,final_no_l2_parallel_speedup_vs_same_case_k1,final_l2_parallel_speedup_vs_same_case_k1,baseline_no_l2_parallel_speedup_vs_best_observed_one_core,final_no_l2_parallel_speedup_vs_best_observed_one_core
case_093,2,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,c8efa4232e85fc93626c1ea493d69c3e6341b2b45d54c1abfdf6f8302d20a4e1,24bb0c83d0c3a0a7585762c94a73a7a04535e26214f4f3553520da2a3976bd08,baseline,True,True,True,0,1,0,0,new_official_evaluation,74205,1,b0,a33db0dd584ae848246d4a09af4e254bde067c97227547dabcfc1283532d1e00,1efe1383bd82466f1fcb3b92e93298f3b80aeac65d7331aa4c084c54f7750cb9,45680,843776,1558528,0,843776,421888,206,,,,,,45680,843776,1558528,0,843776,421888,206,0,486,0,995328,0.0,45680,843776,1558528,0,843776,421888,206,,,,,,45680,843776,1558528,0,843776,421888,206,0,486,0,995328,0.0,1.0,1.0,1.0,1.0,0,1.624452714535902,1.624452714535902,1.624452714535902,1.624452714535902,1.624452714535902,1.624452714535902
case_093,3,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,b7083bbab758bea10a416ed2fe3fc9795bc1b65d6b0019a72c0fac044ec1157c,7a8b90c5d9d29da00d3de91eee0ef6781001e33148a343d5b1bba0e506a6f843,baseline,True,True,True,0,1,0,0,new_official_evaluation,74205,1,b0,a33db0dd584ae848246d4a09af4e254bde067c97227547dabcfc1283532d1e00,1efe1383bd82466f1fcb3b92e93298f3b80aeac65d7331aa4c084c54f7750cb9,31740,98304,813056,0,98304,40960,20,,,,,,31740,98304,813056,0,98304,40960,20,0,308,0,630784,0.0,26765,98304,813056,0,98304,40960,20,,,,,,26765,98304,813056,0,98304,40960,20,0,308,0,630784,0.0,1.0,1.0,1.185877078273865,1.185877078273865,0,2.3379017013232515,2.3379017013232515,2.772464038856716,2.772464038856716,2.3379017013232515,2.772464038856716
case_093,4,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,c85cda13acdf73f1c3e300a178fe5001c541f204b5f89947ed891c70d20e2200,c85cda13acdf73f1c3e300a178fe5001c541f204b5f89947ed891c70d20e2200,baseline,False,True,True,0,1,0,0,G1_verified_reuse,74205,1,b0,a33db0dd584ae848246d4a09af4e254bde067c97227547dabcfc1283532d1e00,1efe1383bd82466f1fcb3b92e93298f3b80aeac65d7331aa4c084c54f7750cb9,23631,155648,870400,0,155648,65536,32,,,,,,23577,155648,870400,0,155648,65536,32,6,318,12288,651264,0.018518518518518517,23631,155648,870400,0,155648,65536,32,,,,,,23577,155648,870400,0,155648,65536,32,6,318,12288,651264,0.018518518518518517,1.0022903677312636,1.0022903677312636,1.0,1.0,0,3.140154881299987,3.1473469907112865,3.140154881299987,3.1473469907112865,3.140154881299987,3.140154881299987
case_093,5,3a68ca960cc21b10a94b0524f5c16d2ee4995f2e5a75e667d58099571a7cdc36,d5cb8cc0c982de2f811e5ca691fc7c78f0b40d90042de567f63713196991bb0d,e780d255af5eac383604acae6b509fdfcb41723a14ba9a214c092c590ba4f19d,baseline,True,True,True,0,1,0,0,new_official_evaluation,74205,1,b0,a33db0dd584ae848246d4a09af4e254bde067c97227547dabcfc1283532d1e00,1efe1383bd82466f1fcb3b92e93298f3b80aeac65d7331aa4c084c54f7750cb9,20201,147456,862208,0,147456,57344,28,,,,,,19912,147456,862208,0,147456,57344,28,10,314,20480,643072,0.030864197530864196,19597,147456,862208,0,147456,57344,28,,,,,,19312,147456,862208,0,147456,57344,28,10,314,20480,643072,0.030864197530864196,1.0145138609883488,1.0147576636288318,1.0310687655343829,1.0308210440373526,-4,3.6733330033166673,3.7266472478907193,3.7865489615757513,3.8424295774647885,3.6733330033166673,3.7865489615757513
case_094,1,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,31327749f59682cc9fb9dcd47995cc217c277a372b6a72d33032903ba56c38ac,31327749f59682cc9fb9dcd47995cc217c277a372b6a72d33032903ba56c38ac,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,93033,1,b1,3de75dcfc5c067ee572fcd2c631ecb84778a3f25312ae486c8946236be744b81,36f0aa9da6366a9f49bd7d5026c43e375852adcca827ff5b63514d5dcaa6785a,94892,0,526692,0,0,0,0,,,,,,94892,0,526692,0,0,0,0,0,104,0,471328,0.0,94892,0,526692,0,0,0,0,,,,,,94892,0,526692,0,0,0,0,0,104,0,471328,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9804093074231758,0.9804093074231758
case_094,2,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,c76d6fea9ee7630b7d0872ea98686821a6ce23e3f16f43bca0d529458c913d1a,8ad3ffa3b178a81b28b78816315eb18ca77716c0347bcc458e7ea5e9a6c4b785,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,93033,1,b1,3de75dcfc5c067ee572fcd2c631ecb84778a3f25312ae486c8946236be744b81,36f0aa9da6366a9f49bd7d5026c43e375852adcca827ff5b63514d5dcaa6785a,52048,771084,1297776,0,771084,339462,92,,,,,,51407,771084,1297776,0,771084,339462,92,29,196,92160,810790,0.10206545212913229,51326,698636,1225328,0,698636,307718,84,,,,,,50397,698636,1225328,0,698636,307718,84,26,188,83200,779046,0.0964921843650188,1.012469118991577,1.0184336369228326,1.0200408754489354,1.0140669446284534,288,1.8231632339379036,1.8458964732429435,1.84880957019834,1.8828898545548347,1.7874462035044574,1.812590110275494
case_094,3,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,f117e3475b9b5d0ce86a51aa0605f9427b03f204e67950e98d0ee37fee1a4272,881598c4763b05e17ed9366afae17f4b356a955046ec967854f713dbcbbbf004,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,93033,1,b1,3de75dcfc5c067ee572fcd2c631ecb84778a3f25312ae486c8946236be744b81,36f0aa9da6366a9f49bd7d5026c43e375852adcca827ff5b63514d5dcaa6785a,38581,998164,1524856,0,998164,430090,117,,,,,,36685,998164,1524856,0,998164,430090,117,35,221,137984,901418,0.13275325619923764,37953,974612,1501304,0,974612,422410,115,,,,,,36228,974612,1501304,0,974612,422410,115,33,219,129792,893738,0.1268082029837914,1.0516832492844488,1.0476151043391853,1.0126145522800045,1.016546781545596,-171,2.4595526295326717,2.58667030121303,2.5002503095934445,2.6192999889588164,2.4113682900909774,2.45126867441309
case_094,4,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,db269b57a23755844d20a768a6b8d290284472deff112df46d516aa585958520,db269b57a23755844d20a768a6b8d290284472deff112df46d516aa585958520,baseline,False,True,True,0,1,1,0,G1_verified_reuse,93033,1,b1,3de75dcfc5c067ee572fcd2c631ecb84778a3f25312ae486c8946236be744b81,36f0aa9da6366a9f49bd7d5026c43e375852adcca827ff5b63514d5dcaa6785a,30467,482084,1008776,0,482084,144898,34,,,,,,30467,482084,1008776,0,482084,144898,34,21,145,160032,648482,0.19793349280284572,30467,482084,1008776,0,482084,144898,34,,,,,,30467,482084,1008776,0,482084,144898,34,21,145,160032,648482,0.19793349280284572,1.0,1.0,1.0,1.0,0,3.114582991433354,3.114582991433354,3.114582991433354,3.114582991433354,3.0535661535431777,3.0535661535431777
case_094,5,06e7b0eb1eecb9a98b6691dfe5f8039c6f7b21ab0f3ea8e6a072ade002a68fec,89b92d03a6dc96a25324133a230ad1684074bb6475480f9006aff2eda5e70cb3,edd09234143f797be3212f6a1beac1f5018639438aea27301e2be76f3e863c21,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,93033,1,b1,3de75dcfc5c067ee572fcd2c631ecb84778a3f25312ae486c8946236be744b81,36f0aa9da6366a9f49bd7d5026c43e375852adcca827ff5b63514d5dcaa6785a,26086,547616,1074308,0,547616,187136,42,,,,,,26086,547616,1074308,0,547616,187136,42,26,149,131872,699936,0.15853658536585366,25225,438048,964740,0,438048,134912,32,,,,,,25225,438048,964740,0,438048,134912,32,25,140,108320,666144,0.13986447401041235,1.0,1.0,1.0341328047571854,1.0341328047571854,0,3.637660047535076,3.637660047535076,3.7618235877106048,3.7618235877106048,3.566395767844821,3.6881268582755204
case_095,1,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,ced999421ac154875d392b1953369f09dbeb2c2f92fa816820d4f797e1dd3884,ced999421ac154875d392b1953369f09dbeb2c2f92fa816820d4f797e1dd3884,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,2080767,1,b1,9da4fa5217e91e09512f02ecc152fefb36034c24fb379a7724b73fe3ad243e9a,2bdacb3f9c2b6c36db4790e572389932afc05dd26d4064efa92dcf936d8de95e,2084853,0,11355036,0,0,0,0,,,,,,2084853,0,11355036,0,0,0,0,0,1848,0,8516508,0.0,2084853,0,11355036,0,0,0,0,,,,,,2084853,0,11355036,0,0,0,0,0,1848,0,8516508,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9980401495932807,0.9980401495932807
case_095,2,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,492a25fb5637a795e216f95050c9937c5eb3b1f3492055455af1845c1a95e347,492a25fb5637a795e216f95050c9937c5eb3b1f3492055455af1845c1a95e347,baseline,False,True,True,0,1,0,0,G1_verified_reuse,2080767,1,b1,9da4fa5217e91e09512f02ecc152fefb36034c24fb379a7724b73fe3ad243e9a,2bdacb3f9c2b6c36db4790e572389932afc05dd26d4064efa92dcf936d8de95e,1040351,110592,11465628,0,110592,55296,3,,,,,,1040351,110592,11465628,0,110592,55296,3,0,1851,0,8571804,0.0,1040351,110592,11465628,0,110592,55296,3,,,,,,1040351,110592,11465628,0,110592,55296,3,0,1851,0,8571804,0.0,1.0,1.0,1.0,1.0,0,2.003989999529005,2.003989999529005,2.003989999529005,2.003989999529005,2.0000624789133665,2.0000624789133665
case_095,3,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,1cacdda053014db827853ccc7fad7edb091d40ca9dcf7e3a8a3eaca1dab52057,1cacdda053014db827853ccc7fad7edb091d40ca9dcf7e3a8a3eaca1dab52057,baseline,False,True,True,0,1,0,0,G1_verified_reuse,2080767,1,b1,9da4fa5217e91e09512f02ecc152fefb36034c24fb379a7724b73fe3ad243e9a,2bdacb3f9c2b6c36db4790e572389932afc05dd26d4064efa92dcf936d8de95e,693735,0,11355036,0,0,0,0,,,,,,693735,0,11355036,0,0,0,0,0,1848,0,8516508,0.0,693735,0,11355036,0,0,0,0,,,,,,693735,0,11355036,0,0,0,0,0,1848,0,8516508,0.0,1.0,1.0,1.0,1.0,0,3.0052584920755043,3.0052584920755043,3.0052584920755043,3.0052584920755043,2.9993686349975133,2.9993686349975133
case_095,4,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,52e107273f5b2a6745ac60b6ee92c66860481254eb6895540f7fac85f80de489,52e107273f5b2a6745ac60b6ee92c66860481254eb6895540f7fac85f80de489,baseline,False,True,True,0,1,0,0,G1_verified_reuse,2080767,1,b1,9da4fa5217e91e09512f02ecc152fefb36034c24fb379a7724b73fe3ad243e9a,2bdacb3f9c2b6c36db4790e572389932afc05dd26d4064efa92dcf936d8de95e,522106,147456,11502492,0,147456,73728,4,,,,,,522106,147456,11502492,0,147456,73728,4,0,1852,0,8590236,0.0,522106,147456,11502492,0,147456,73728,4,,,,,,522106,147456,11502492,0,147456,73728,4,0,1852,0,8590236,0.0,1.0,1.0,1.0,1.0,0,3.9931603927171877,3.9931603927171877,3.9931603927171877,3.9931603927171877,3.9853343956974254,3.9853343956974254
case_095,5,99875b1d3025c71f87e04818e28c08915928813f495d080ae6436879f6cb540f,35872d7649a76e3d2c2593805297a7c944ef95c460e35496b30df41e0fd51548,35872d7649a76e3d2c2593805297a7c944ef95c460e35496b30df41e0fd51548,baseline,False,True,True,0,1,0,0,G1_verified_reuse,2080767,1,b1,9da4fa5217e91e09512f02ecc152fefb36034c24fb379a7724b73fe3ad243e9a,2bdacb3f9c2b6c36db4790e572389932afc05dd26d4064efa92dcf936d8de95e,418656,221184,11576220,0,221184,110592,6,,,,,,418656,221184,11576220,0,221184,110592,6,0,1854,0,8627100,0.0,418656,221184,11576220,0,221184,110592,6,,,,,,418656,221184,11576220,0,221184,110592,6,0,1854,0,8627100,0.0,1.0,1.0,1.0,1.0,0,4.9798713024535655,4.9798713024535655,4.9798713024535655,4.9798713024535655,4.970111499656042,4.970111499656042
case_096,1,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,27a0553484623870c985b92430303b88ee9fbedac73dd55d6f763ace1bd395d2,27a0553484623870c985b92430303b88ee9fbedac73dd55d6f763ace1bd395d2,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,81862,1,b2a_w16,935f83e16716abfa340b4ef457d67dde449e68fe40769fcc1fe4f332dac34d0d,6617cba6d3570e16e47fd2780e7e5691165590ce284a2c233888d405c34ac1be,84194,0,219558,0,0,0,0,,,,,,84194,0,219558,0,0,0,0,0,114,0,210260,0.0,84194,0,219558,0,0,0,0,,,,,,84194,0,219558,0,0,0,0,0,114,0,210260,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.972302064280115,0.972302064280115
case_096,2,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,b2b7108c5bf5a5744094efe8e0d9696d3e1b924baf0f2c24494ed2f87c65d474,b2b7108c5bf5a5744094efe8e0d9696d3e1b924baf0f2c24494ed2f87c65d474,baseline,False,True,True,0,1,1,0,G1_verified_reuse,81862,1,b2a_w16,935f83e16716abfa340b4ef457d67dde449e68fe40769fcc1fe4f332dac34d0d,6617cba6d3570e16e47fd2780e7e5691165590ce284a2c233888d405c34ac1be,45052,679688,899246,0,679688,313092,148,,,,,,44882,679688,899246,0,679688,313092,148,27,262,53504,523352,0.09275105052214071,45052,679688,899246,0,679688,313092,148,,,,,,44882,679688,899246,0,679688,313092,148,27,262,53504,523352,0.09275105052214071,1.0037877099950983,1.0037877099950983,1.0,1.0,0,1.868818254461511,1.8758967960429571,1.868818254461511,1.8758967960429571,1.8170558465772884,1.8170558465772884
case_096,3,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,412b8bca255b39758fdd4b7ee1e793f766db969917cb204d0923a113c4a12d20,dd3a87dc644212f6a37ccf816533b096b29211e68e5042398467e23e6fa6ee09,baseline,True,True,True,0,1,2,0,new_official_evaluation,81862,1,b2a_w16,935f83e16716abfa340b4ef457d67dde449e68fe40769fcc1fe4f332dac34d0d,6617cba6d3570e16e47fd2780e7e5691165590ce284a2c233888d405c34ac1be,36103,601864,821422,0,601864,199684,102,,,,,,36103,601864,821422,0,601864,199684,102,55,217,184064,428376,0.30054209391940434,35036,601864,821422,0,601864,199684,102,,,,,,35025,601864,821422,0,601864,199684,102,54,218,165632,446808,0.2704460845144014,1.0,1.0003140613847252,1.0307780157030693,1.0304543897705218,11,2.3320499681466913,2.3320499681466913,2.4030711268409637,2.4038258386866524,2.2674569980334045,2.336511017239411
case_096,4,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,e40c3c87aab7ab644dd49c2d79adc7ce9da0de77034b1a4ea45cc7a856e01f2e,90b0f82ab59ad78f8a66cc04b326b61069f7fb662659fd0497b32c7150fb60c2,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,81862,1,b2a_w16,935f83e16716abfa340b4ef457d67dde449e68fe40769fcc1fe4f332dac34d0d,6617cba6d3570e16e47fd2780e7e5691165590ce284a2c233888d405c34ac1be,35471,800524,1020082,0,800524,278022,135,,,,,,34929,800524,1020082,0,800524,278022,135,63,253,170752,562010,0.2330251841662095,34554,768780,988338,0,768780,263686,128,,,,,,33012,768780,988338,0,768780,263686,128,62,246,185344,530010,0.2590940988657364,1.0155171920180939,1.0467102871683025,1.0580697928026173,1.0265381721363662,1000,2.3736009698063207,2.410432591829139,2.436592000926087,2.550405913001333,2.3078571227199682,2.36910343230885
case_096,5,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,4fa65419d0c1d318ff456c34f494a0bbe1f58ec5dcf815ba13de97b4f6f7369b,c0dc4d4c78b554a6dba1afde4cff052c0097d3a5e6afc0df2ed84a60ce5548a7,mapping_locality_one_move,True,True,True,0,1,1,0,new_official_evaluation,81862,1,b2a_w16,935f83e16716abfa340b4ef457d67dde449e68fe40769fcc1fe4f332dac34d0d,6617cba6d3570e16e47fd2780e7e5691165590ce284a2c233888d405c34ac1be,35471,800524,1020082,0,800524,278022,135,,,,,,34929,800524,1020082,0,800524,278022,135,63,253,170752,562010,0.2330251841662095,34554,768780,988338,0,768780,263686,128,,,,,,33012,768780,988338,0,768780,263686,128,62,246,185344,530010,0.2590940988657364,1.0155171920180939,1.0467102871683025,1.0580697928026173,1.0265381721363662,1000,2.3736009698063207,2.410432591829139,2.436592000926087,2.550405913001333,2.3078571227199682,2.36910343230885
case_097,1,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,6870d240f6c009c4debc04d95df8c193bb5e950a2d1e9474b8c1f5a83df04df0,6870d240f6c009c4debc04d95df8c193bb5e950a2d1e9474b8c1f5a83df04df0,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,11105813,1,b1,da3fb8a6aac4c9eda4e2b4f3d7ca91b5175ed64dfdec0c5118141c7da0b59afd,e670f9fb1f8fad7b9089e8069b6910785bd06f5e3c4cd901741d223e6e74d82f,11491509,10584064,15630336,10584064,0,0,0,,,,,,11491509,10584064,15630336,10584064,0,0,0,0,3416,0,14843904,0.0,11491509,10584064,15630336,10584064,0,0,0,,,,,,11491509,10584064,15630336,10584064,0,0,0,0,3416,0,14843904,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9664364358066465,0.9664364358066465
case_097,2,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,2ed685ebb0555519674fc63e7404cfdd2ecc4021757bca2e84f2ac0439127644,2ed685ebb0555519674fc63e7404cfdd2ecc4021757bca2e84f2ac0439127644,baseline,False,True,True,0,1,0,0,G1_verified_reuse,11105813,1,b1,da3fb8a6aac4c9eda4e2b4f3d7ca91b5175ed64dfdec0c5118141c7da0b59afd,e670f9fb1f8fad7b9089e8069b6910785bd06f5e3c4cd901741d223e6e74d82f,5834394,10584064,15630336,8880128,1703936,0,0,,,,,,5834394,10584064,15630336,8880128,1703936,0,0,0,3416,0,14843904,0.0,5834394,10584064,15630336,8880128,1703936,0,0,,,,,,5834394,10584064,15630336,8880128,1703936,0,0,0,3416,0,14843904,0.0,1.0,1.0,1.0,1.0,0,1.9696148391760995,1.9696148391760995,1.9696148391760995,1.9696148391760995,1.9035075450852308,1.9035075450852308
case_097,3,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,e716f3e9cd60f825a290c754780b98b6437232f8283bdfbab4565b2f61905552,867436ad0a0c0f270bc0a02b9fdedca78d0f89abea252a20cb2bab6b2981c174,baseline,True,True,True,0,1,0,0,new_official_evaluation,11105813,1,b1,da3fb8a6aac4c9eda4e2b4f3d7ca91b5175ed64dfdec0c5118141c7da0b59afd,e670f9fb1f8fad7b9089e8069b6910785bd06f5e3c4cd901741d223e6e74d82f,4253566,86138880,91185152,28483584,57655296,28827648,2346,,,,,,4253566,86138880,91185152,28483584,57655296,28827648,2346,115,4369,706560,47224832,0.014741069902580756,4243972,86138880,91185152,28483584,57655296,28827648,2346,,,,,,4243972,86138880,91185152,28483584,57655296,28827648,2346,130,4354,798720,47132672,0.016663818150743463,1.0,1.0,1.0022606181190639,1.0022606181190639,0,2.70161765445746,2.70161765445746,2.7077249802779093,2.7077249802779093,2.6109417368861796,2.6168440790844048
case_097,4,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,daae8a5c5122b9881830d49da761ac029b1418c7a5b98c4c959386ae1c6d445b,daae8a5c5122b9881830d49da761ac029b1418c7a5b98c4c959386ae1c6d445b,baseline,False,True,True,0,1,1,0,G1_verified_reuse,11105813,1,b1,da3fb8a6aac4c9eda4e2b4f3d7ca91b5175ed64dfdec0c5118141c7da0b59afd,e670f9fb1f8fad7b9089e8069b6910785bd06f5e3c4cd901741d223e6e74d82f,2869852,11796480,16842752,7536640,4259840,0,0,,,,,,2869852,11796480,16842752,7536640,4259840,0,0,0,3504,0,16056320,0.0,2869852,11796480,16842752,7536640,4259840,0,0,,,,,,2869852,11796480,16842752,7536640,4259840,0,0,0,3504,0,16056320,0.0,1.0,1.0,1.0,1.0,0,4.0042165937476915,4.0042165937476915,4.0042165937476915,4.0042165937476915,3.8698208130593494,3.8698208130593494
case_097,5,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,1d7a51500fb06bc36c2ef90137a528dcfc67cf9abd7bb3913ec7f7c41f2bee1e,c7d56119338ecd4ab57d0b1b6b54329834ef1705c69ba663c2fd6352c22d15af,baseline,True,True,True,0,1,0,0,new_official_evaluation,11105813,1,b1,da3fb8a6aac4c9eda4e2b4f3d7ca91b5175ed64dfdec0c5118141c7da0b59afd,e670f9fb1f8fad7b9089e8069b6910785bd06f5e3c4cd901741d223e6e74d82f,2809291,83337216,88383488,15237120,68100096,34050048,2771,,,,,,2809291,83337216,88383488,15237120,68100096,34050048,2771,0,4223,0,45928448,0.0,2786482,83632128,88678400,15532032,68100096,34050048,2771,,,,,,2786482,83632128,88678400,15532032,68100096,34050048,2771,0,4235,0,46075904,0.0,1.0,1.0,1.0081855902891173,1.0081855902891173,0,4.090537078572494,4.090537078572494,4.124020539160131,4.124020539160131,3.953244074750533,3.9856037110593214
case_098,1,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8,21cae230b73bb9036a1b412890435d228f774fbd547c4a6db88a6204dec5c54d,21cae230b73bb9036a1b412890435d228f774fbd547c4a6db88a6204dec5c54d,G1_baseline,False,True,True,0,1,0,0,G1_verified_reuse,169842,1,b2a_w8,9223fa22891e589a21cb0c5dfda13a4b8883f8199731d9d8cfd93c2a3f25ad44,523992588a38a26ceaaeea14c1eabb0b70d2038740275df509e58c37a410e1f5,177430,0,697994,0,0,0,0,,,,,,177430,0,697994,0,0,0,0,0,147,0,697912,0.0,177430,0,697994,0,0,0,0,,,,,,177430,0,697994,0,0,0,0,0,147,0,697912,0.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,0.9572338386969509,0.9572338386969509
case_098,2,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8,8da684a89ac1d4be4e212e109da7382980b5290f2a1f9208a72a330d3ee7ed42,d13923cebf5dd6409f747ff1b2abd04ad10f7c21e0cca57b2452efb1fdf12e07,baseline,True,True,True,0,1,1,0,new_official_evaluation,169842,1,b2a_w8,9223fa22891e589a21cb0c5dfda13a4b8883f8199731d9d8cfd93c2a3f25ad44,523992588a38a26ceaaeea14c1eabb0b70d2038740275df509e58c37a410e1f5,94244,1158238,1856232,528404,629834,214562,46,,,,,,94554,1158238,1856232,528404,629834,214562,46,38,237,229382,1162340,0.16481883594568456,94248,1072226,1770220,442392,629834,214562,46,,,,,,94248,1072226,1770220,442392,629834,214562,46,37,229,225286,1121382,0.167291418523348,0.9967214501766186,1.0,1.0032467532467533,0.9999575587810882,310,1.8826662705318111,1.876493855363073,1.8825863678804855,1.8825863678804855,1.8021518611264378,1.8020753756047874
case_098,3,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8,01765a4b5d6e6aef1e5196b20eb2be54d453abf74fd9a4cc5bbf277adc8b4cdd,01765a4b5d6e6aef1e5196b20eb2be54d453abf74fd9a4cc5bbf277adc8b4cdd,baseline,False,True,True,0,1,1,0,G1_verified_reuse,169842,1,b2a_w8,9223fa22891e589a21cb0c5dfda13a4b8883f8199731d9d8cfd93c2a3f25ad44,523992588a38a26ceaaeea14c1eabb0b70d2038740275df509e58c37a410e1f5,87943,1218672,1916666,196612,1022060,365618,86,,,,,,87943,1218672,1916666,196612,1022060,365618,86,48,240,290824,1161836,0.20020101055993833,87943,1218672,1916666,196612,1022060,365618,86,,,,,,87943,1218672,1916666,196612,1022060,365618,86,48,240,290824,1161836,0.20020101055993833,1.0,1.0,1.0,1.0,0,2.0175568265808534,2.0175568265808534,2.0175568265808534,2.0175568265808534,1.931273665897229,1.931273665897229
